2025-07-02 15:53:19,314 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-02 23:17:15,347 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:17:15,347 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:17:15,347 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:17:15,347 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:17:15,394 | WARNING  | CheckerApp | _show_splash_screen:466 | [SPLASH] Could not load logo in splash: image "pyimage1" doesn't exist
2025-07-02 23:17:15,472 | INFO     | CheckerApp | setup_application:553 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-02 23:17:15,472 | INFO     | CheckerApp | _setup_workflow_routes:2308 | [ROUTING] Workflow routing system setup complete
2025-07-02 23:17:15,519 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-02 23:17:15,612 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:17:15,612 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:17:15,612 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:17:15,612 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:17:15,612 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:17:15,612 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:17:15,644 | WARNING  | CheckerApp | _show_splash_screen:466 | [SPLASH] Could not load logo in splash: image "pyimage2" doesn't exist
2025-07-02 23:17:15,690 | INFO     | CheckerApp | setup_application:553 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-02 23:17:15,690 | INFO     | CheckerApp | _setup_workflow_routes:2308 | [ROUTING] Workflow routing system setup complete
2025-07-02 23:21:33,513 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-02 23:21:33,611 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:21:33,612 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:21:33,613 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:21:33,615 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:21:33,615 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:21:33,616 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:21:33,659 | WARNING  | CheckerApp | _show_splash_screen:466 | [SPLASH] Could not load logo in splash: image "pyimage1" doesn't exist
2025-07-02 23:21:33,753 | INFO     | CheckerApp | setup_application:553 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-02 23:21:33,754 | INFO     | CheckerApp | _setup_workflow_routes:2308 | [ROUTING] Workflow routing system setup complete
2025-07-02 23:21:33,809 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-02 23:21:33,896 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:21:33,897 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:21:33,898 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:21:33,900 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:21:33,900 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:21:33,901 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:21:33,942 | WARNING  | CheckerApp | _show_splash_screen:466 | [SPLASH] Could not load logo in splash: image "pyimage2" doesn't exist
2025-07-02 23:21:33,982 | INFO     | CheckerApp | setup_application:553 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-02 23:21:33,983 | INFO     | CheckerApp | _setup_workflow_routes:2308 | [ROUTING] Workflow routing system setup complete
2025-07-02 23:37:14,682 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-02 23:37:14,800 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:37:14,801 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:37:14,802 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:37:14,805 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:37:14,806 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:37:14,806 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:37:14,854 | WARNING  | CheckerApp | _show_splash_screen:466 | [SPLASH] Could not load logo in splash: image "pyimage1" doesn't exist
2025-07-02 23:37:14,954 | INFO     | CheckerApp | setup_application:553 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-02 23:37:14,954 | INFO     | CheckerApp | _setup_workflow_routes:2308 | [ROUTING] Workflow routing system setup complete
2025-07-02 23:37:15,008 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-02 23:37:15,096 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:37:15,097 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:37:15,098 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:37:15,099 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:37:15,100 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:37:15,101 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:37:15,139 | WARNING  | CheckerApp | _show_splash_screen:466 | [SPLASH] Could not load logo in splash: image "pyimage2" doesn't exist
2025-07-02 23:37:15,178 | INFO     | CheckerApp | setup_application:553 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-02 23:37:15,178 | INFO     | CheckerApp | _setup_workflow_routes:2308 | [ROUTING] Workflow routing system setup complete
2025-07-02 23:38:18,962 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-02 23:38:19,060 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:38:19,061 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:38:19,062 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:38:19,063 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:38:19,064 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:38:19,064 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:38:19,107 | WARNING  | CheckerApp | _show_splash_screen:466 | [SPLASH] Could not load logo in splash: image "pyimage1" doesn't exist
2025-07-02 23:38:19,202 | INFO     | CheckerApp | setup_application:553 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-02 23:38:19,203 | INFO     | CheckerApp | _setup_workflow_routes:2308 | [ROUTING] Workflow routing system setup complete
2025-07-02 23:38:19,263 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-02 23:38:19,360 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:38:19,362 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:38:19,362 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:38:19,364 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:38:19,364 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:38:19,365 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:38:19,405 | WARNING  | CheckerApp | _show_splash_screen:466 | [SPLASH] Could not load logo in splash: image "pyimage2" doesn't exist
2025-07-02 23:38:19,442 | INFO     | CheckerApp | setup_application:553 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-02 23:38:19,443 | INFO     | CheckerApp | _setup_workflow_routes:2308 | [ROUTING] Workflow routing system setup complete
2025-07-02 23:39:29,948 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-02 23:39:30,050 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:39:30,051 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:39:30,052 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:39:30,053 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:39:30,054 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:39:30,054 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:39:30,095 | WARNING  | CheckerApp | _show_splash_screen:466 | [SPLASH] Could not load logo in splash: image "pyimage1" doesn't exist
2025-07-02 23:39:30,193 | INFO     | CheckerApp | setup_application:553 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-02 23:39:30,194 | INFO     | CheckerApp | _setup_workflow_routes:2308 | [ROUTING] Workflow routing system setup complete
2025-07-02 23:39:30,251 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-02 23:39:30,337 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:39:30,338 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:39:30,339 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:39:30,341 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:39:30,341 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:39:30,342 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:39:30,381 | WARNING  | CheckerApp | _show_splash_screen:466 | [SPLASH] Could not load logo in splash: image "pyimage2" doesn't exist
2025-07-02 23:39:30,421 | INFO     | CheckerApp | setup_application:553 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-02 23:39:30,421 | INFO     | CheckerApp | _setup_workflow_routes:2308 | [ROUTING] Workflow routing system setup complete
2025-07-02 23:42:31,605 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-02 23:42:31,706 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:42:31,706 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:42:31,706 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:42:31,706 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:42:31,706 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:42:31,706 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:42:31,751 | WARNING  | CheckerApp | _show_splash_screen:466 | [SPLASH] Could not load logo in splash: image "pyimage1" doesn't exist
2025-07-02 23:42:31,830 | INFO     | CheckerApp | setup_application:553 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-02 23:42:31,831 | INFO     | CheckerApp | _setup_workflow_routes:2308 | [ROUTING] Workflow routing system setup complete
2025-07-02 23:42:31,877 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-02 23:42:31,962 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:42:31,962 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:42:31,963 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:42:31,965 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:42:31,965 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:42:31,966 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:42:32,006 | WARNING  | CheckerApp | _show_splash_screen:466 | [SPLASH] Could not load logo in splash: image "pyimage2" doesn't exist
2025-07-02 23:42:32,045 | INFO     | CheckerApp | setup_application:553 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-02 23:42:32,046 | INFO     | CheckerApp | _setup_workflow_routes:2308 | [ROUTING] Workflow routing system setup complete
2025-07-02 23:46:34,667 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-02 23:46:34,772 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:46:34,773 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:46:34,773 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:46:34,775 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:46:34,776 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:46:34,776 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:46:34,818 | WARNING  | CheckerApp | _show_splash_screen:466 | [SPLASH] Could not load logo in splash: image "pyimage1" doesn't exist
2025-07-02 23:46:34,922 | INFO     | CheckerApp | setup_application:553 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-02 23:46:34,923 | INFO     | CheckerApp | _setup_workflow_routes:2308 | [ROUTING] Workflow routing system setup complete
2025-07-02 23:46:34,978 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-02 23:46:35,068 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:46:35,069 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:46:35,070 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 23:46:35,072 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:46:35,072 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 23:46:35,073 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
